<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP [TQBR],Daily,20060822,0,302.000000,307.990000,301.200000,306.690000,5623489.000000
GAZP [TQBR],Daily,20060823,0,306.500000,312.390000,301.220000,309.560000,7254507.000000
GAZP [TQBR],Daily,20060824,0,306.270000,311.300000,303.060000,308.510000,5317452.000000
GAZP [TQBR],Daily,20060825,0,311.380000,314.800000,310.000000,313.520000,5089659.000000
GAZP [TQBR],Daily,20060828,0,312.500000,313.670000,310.360000,311.180000,2413278.000000
GAZP [TQBR],Daily,20060829,0,312.000000,317.780000,307.540000,309.520000,7603688.000000
GAZP [TQBR],Daily,20060830,0,310.000000,314.770000,310.000000,312.380000,4523116.000000
GAZP [TQBR],Daily,20060831,0,314.990000,318.200000,311.910000,312.970000,8212971.000000
GAZP [TQBR],Daily,20060901,0,313.500000,314.360000,308.670000,309.230000,5479314.000000
GAZP [TQBR],Daily,20060904,0,312.010000,313.200000,307.010000,311.300000,3609415.000000
GAZP [TQBR],Daily,20060905,0,310.500000,311.490000,308.200000,310.650000,4460978.000000
GAZP [TQBR],Daily,20060906,0,311.000000,311.000000,299.500000,301.950000,5760145.000000
GAZP [TQBR],Daily,20060907,0,298.510000,298.700000,291.770000,294.980000,5925634.000000
GAZP [TQBR],Daily,20060908,0,293.040000,299.250000,291.000000,298.240000,3700080.000000
GAZP [TQBR],Daily,20060911,0,295.600000,295.600000,283.000000,284.250000,5908200.000000
GAZP [TQBR],Daily,20060912,0,286.500000,290.250000,283.650000,289.510000,5945074.000000
GAZP [TQBR],Daily,20060913,0,286.620000,294.900000,285.000000,293.970000,5377126.000000
GAZP [TQBR],Daily,20060914,0,296.500000,300.490000,291.700000,292.310000,5138198.000000
GAZP [TQBR],Daily,20060915,0,287.680000,294.700000,287.680000,290.820000,3791810.000000
GAZP [TQBR],Daily,20060918,0,294.000000,295.480000,290.810000,294.620000,2635609.000000
GAZP [TQBR],Daily,20060919,0,296.000000,296.890000,293.500000,294.990000,2692163.000000
GAZP [TQBR],Daily,20060920,0,290.000000,290.000000,284.650000,287.970000,3314524.000000
GAZP [TQBR],Daily,20060921,0,286.130000,289.350000,278.120000,279.900000,4551239.000000
GAZP [TQBR],Daily,20060922,0,281.510000,282.970000,270.750000,271.900000,6378846.000000
GAZP [TQBR],Daily,20060925,0,270.000000,270.800000,261.510000,262.380000,6253905.000000
GAZP [TQBR],Daily,20060926,0,267.000000,274.150000,266.170000,273.310000,4813699.000000
GAZP [TQBR],Daily,20060927,0,276.430000,280.990000,274.130000,276.750000,6487068.000000
GAZP [TQBR],Daily,20060928,0,284.000000,290.950000,283.700000,289.540000,6926280.000000
GAZP [TQBR],Daily,20060929,0,289.500000,293.300000,285.100000,287.160000,5048175.000000
GAZP [TQBR],Daily,20061002,0,290.110000,292.450000,287.000000,290.790000,3579694.000000
GAZP [TQBR],Daily,20061003,0,285.990000,286.670000,281.330000,282.360000,4063365.000000
GAZP [TQBR],Daily,20061004,0,279.000000,288.520000,277.320000,285.950000,6914277.000000
GAZP [TQBR],Daily,20061005,0,292.370000,297.260000,290.230000,296.020000,7463172.000000
GAZP [TQBR],Daily,20061006,0,294.570000,296.900000,290.120000,292.790000,4803195.000000
GAZP [TQBR],Daily,20061009,0,293.700000,300.770000,290.800000,299.800000,5300757.000000
GAZP [TQBR],Daily,20061010,0,299.350000,301.900000,291.750000,294.180000,6833089.000000
GAZP [TQBR],Daily,20061011,0,292.000000,296.400000,288.790000,294.980000,5231716.000000
GAZP [TQBR],Daily,20061012,0,292.000000,293.690000,287.560000,290.850000,5128119.000000
GAZP [TQBR],Daily,20061013,0,293.500000,299.700000,292.390000,298.240000,7313833.000000
GAZP [TQBR],Daily,20061016,0,300.000000,300.900000,294.540000,297.610000,3718673.000000
GAZP [TQBR],Daily,20061017,0,301.970000,302.750000,293.510000,294.700000,5932847.000000
GAZP [TQBR],Daily,20061018,0,293.250000,300.200000,293.200000,299.670000,6539196.000000
GAZP [TQBR],Daily,20061019,0,298.530000,301.300000,297.600000,300.550000,4564730.000000
GAZP [TQBR],Daily,20061020,0,302.500000,303.400000,295.600000,296.820000,4244478.000000
GAZP [TQBR],Daily,20061023,0,296.000000,296.980000,291.000000,293.930000,3234809.000000
GAZP [TQBR],Daily,20061024,0,294.880000,294.880000,289.980000,292.900000,2952312.000000
GAZP [TQBR],Daily,20061025,0,294.010000,296.250000,292.350000,295.210000,3358686.000000
GAZP [TQBR],Daily,20061026,0,299.540000,299.850000,290.070000,291.330000,5272309.000000
GAZP [TQBR],Daily,20061027,0,291.000000,291.300000,284.250000,285.280000,5406974.000000
GAZP [TQBR],Daily,20061030,0,284.610000,285.170000,276.050000,276.810000,3966854.000000
GAZP [TQBR],Daily,20061031,0,276.000000,284.700000,275.500000,281.910000,5536227.000000
GAZP [TQBR],Daily,20061101,0,283.550000,291.390000,281.900000,290.330000,4739395.000000
GAZP [TQBR],Daily,20061102,0,289.500000,291.500000,286.210000,287.290000,4451033.000000
GAZP [TQBR],Daily,20061103,0,287.600000,291.800000,287.100000,291.290000,2471217.000000
GAZP [TQBR],Daily,20061107,0,294.000000,295.240000,292.200000,293.510000,3140505.000000
GAZP [TQBR],Daily,20061108,0,292.000000,292.330000,288.400000,290.120000,2997875.000000
GAZP [TQBR],Daily,20061109,0,291.500000,294.700000,291.110000,292.350000,3037555.000000
GAZP [TQBR],Daily,20061110,0,292.340000,292.880000,287.870000,292.050000,3300794.000000
GAZP [TQBR],Daily,20061113,0,290.530000,294.230000,289.300000,290.980000,2897058.000000
GAZP [TQBR],Daily,20061114,0,291.260000,294.800000,289.160000,293.100000,3319536.000000
