<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER [TQBR],Daily,20101119,0,99.750000,99.930000,97.770000,98.370000,17096444.000000
SBER [TQBR],Daily,20101122,0,99.740000,100.710000,98.900000,99.200000,16851323.000000
SBER [TQBR],Daily,20101123,0,98.310000,99.340000,97.350000,98.230000,22163090.000000
SBER [TQBR],Daily,20101124,0,98.970000,101.550000,97.670000,100.580000,21926160.000000
SBER [TQBR],Daily,20101125,0,101.400000,103.100000,100.780000,102.870000,17382231.000000
SBER [TQBR],Daily,20101126,0,102.000000,102.390000,99.950000,101.590000,17577583.000000
SBER [TQBR],Daily,20101129,0,102.260000,103.010000,100.380000,100.660000,16368110.000000
SBER [TQBR],Daily,20101130,0,101.000000,101.950000,99.620000,101.640000,16179061.000000
SBER [TQBR],Daily,20101201,0,102.110000,103.770000,101.660000,103.490000,16791347.000000
SBER [TQBR],Daily,20101202,0,103.990000,104.310000,101.600000,103.600000,22696228.000000
SBER [TQBR],Daily,20101203,0,103.750000,104.000000,102.080000,102.940000,17513896.000000
SBER [TQBR],Daily,20101206,0,103.490000,105.930000,102.950000,105.560000,25212395.000000
SBER [TQBR],Daily,20101207,0,106.000000,108.300000,105.730000,107.400000,24912845.000000
SBER [TQBR],Daily,20101208,0,106.530000,108.900000,104.650000,104.940000,27669863.000000
SBER [TQBR],Daily,20101209,0,106.000000,106.260000,104.500000,104.670000,20481650.000000
SBER [TQBR],Daily,20101210,0,104.960000,105.590000,103.950000,104.920000,11001487.000000
SBER [TQBR],Daily,20101213,0,105.840000,107.990000,105.480000,107.410000,13688298.000000
SBER [TQBR],Daily,20101214,0,107.160000,108.100000,106.310000,107.410000,14907964.000000
SBER [TQBR],Daily,20101215,0,106.990000,108.250000,105.940000,107.270000,15975262.000000
SBER [TQBR],Daily,20101216,0,107.000000,107.960000,106.000000,106.350000,11452938.000000
SBER [TQBR],Daily,20101217,0,106.800000,107.170000,105.440000,105.780000,9066504.000000
SBER [TQBR],Daily,20101220,0,105.500000,106.400000,105.110000,105.470000,9556012.000000
SBER [TQBR],Daily,20101221,0,106.160000,106.840000,105.710000,106.720000,8722930.000000
SBER [TQBR],Daily,20101222,0,106.950000,107.640000,106.660000,106.890000,7403470.000000
SBER [TQBR],Daily,20101223,0,107.010000,107.250000,106.520000,106.930000,4277171.000000
SBER [TQBR],Daily,20101224,0,107.080000,107.200000,106.020000,106.220000,3426682.000000
SBER [TQBR],Daily,20101227,0,106.250000,106.390000,105.010000,105.190000,4176667.000000
SBER [TQBR],Daily,20101228,0,105.350000,105.600000,104.370000,104.630000,5989123.000000
SBER [TQBR],Daily,20101229,0,104.820000,105.060000,103.250000,104.280000,6592146.000000
SBER [TQBR],Daily,20101230,0,104.390000,104.680000,103.500000,104.340000,5404435.000000
SBER [TQBR],Daily,20110111,0,105.000000,105.300000,102.500000,103.730000,16840688.000000
SBER [TQBR],Daily,20110112,0,104.500000,107.150000,103.870000,106.920000,15871265.000000
SBER [TQBR],Daily,20110113,0,107.350000,108.870000,106.040000,107.310000,20264680.000000
SBER [TQBR],Daily,20110114,0,107.100000,108.130000,106.540000,107.110000,11189774.000000
SBER [TQBR],Daily,20110117,0,107.320000,109.880000,107.150000,109.530000,12905181.000000
SBER [TQBR],Daily,20110118,0,109.570000,110.950000,107.800000,108.490000,18352734.000000
SBER [TQBR],Daily,20110119,0,108.900000,109.180000,107.370000,107.770000,13577291.000000
SBER [TQBR],Daily,20110120,0,106.850000,106.950000,105.150000,105.410000,16371082.000000
SBER [TQBR],Daily,20110121,0,105.500000,106.250000,104.270000,105.770000,18452005.000000
SBER [TQBR],Daily,20110124,0,106.020000,106.020000,102.610000,103.610000,13975293.000000
