<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GMKN [TQBR],Daily,20040123,0,2010.000000,2074.000000,1991.000000,2068.240000,476606.000000
GMKN [TQBR],Daily,20040126,0,2072.000000,2073.000000,1999.010000,2002.440000,192905.000000
GMKN [TQBR],Daily,20040127,0,2010.610000,2070.000000,1986.020000,2036.500000,335613.000000
GMKN [TQBR],Daily,20040128,0,2045.000000,2074.000000,2025.000000,2053.990000,269417.000000
GMKN [TQBR],Daily,20040129,0,2050.000000,2107.000000,2033.030000,2060.770000,322980.000000
GMKN [TQBR],Daily,20040130,0,2039.500000,2075.000000,2000.000000,2058.800000,349663.000000
GMKN [TQBR],Daily,20040202,0,2065.000000,2093.000000,1987.000000,1999.120000,476559.000000
GMKN [TQBR],Daily,20040203,0,1960.000000,2019.000000,1920.000000,2001.080000,512296.000000
GMKN [TQBR],Daily,20040204,0,2004.500000,2040.000000,1988.010000,2033.000000,271199.000000
GMKN [TQBR],Daily,20040205,0,2040.000000,2049.500000,2005.000000,2005.000000,163686.000000
GMKN [TQBR],Daily,20040206,0,1990.000000,2014.000000,1967.000000,2000.000000,188238.000000
GMKN [TQBR],Daily,20040209,0,2000.000000,2020.000000,1987.700000,1999.470000,225102.000000
GMKN [TQBR],Daily,20040210,0,2001.240000,2009.000000,1952.500000,1958.000000,298487.000000
GMKN [TQBR],Daily,20040211,0,1958.010000,1965.000000,1920.000000,1925.050000,342591.000000
GMKN [TQBR],Daily,20040212,0,1930.000000,1977.000000,1930.000000,1953.400000,344116.000000
GMKN [TQBR],Daily,20040213,0,1955.500000,1996.000000,1955.500000,1982.610000,267848.000000
GMKN [TQBR],Daily,20040216,0,1998.500000,2005.000000,1965.010000,1998.980000,152467.000000
GMKN [TQBR],Daily,20040217,0,1999.750000,2024.750000,1991.200000,2015.000000,259319.000000
GMKN [TQBR],Daily,20040218,0,1982.610000,2072.000000,1982.610000,2057.000000,470870.000000
GMKN [TQBR],Daily,20040219,0,2056.950000,2067.000000,2009.210000,2023.000000,186366.000000
GMKN [TQBR],Daily,20040220,0,2036.000000,2042.490000,2017.010000,2028.000000,139241.000000
GMKN [TQBR],Daily,20040224,0,2010.000000,2030.000000,1983.110000,2015.350000,288442.000000
GMKN [TQBR],Daily,20040225,0,2015.000000,2034.900000,2012.000000,2013.000000,151899.000000
GMKN [TQBR],Daily,20040226,0,2014.000000,2026.000000,2006.010000,2013.660000,116776.000000
GMKN [TQBR],Daily,20040227,0,2010.000000,2045.000000,1990.100000,2037.820000,202104.000000
GMKN [TQBR],Daily,20040301,0,2041.760000,2105.900000,2029.000000,2105.000000,403668.000000
GMKN [TQBR],Daily,20040302,0,2111.000000,2169.000000,2111.000000,2131.160000,652815.000000
GMKN [TQBR],Daily,20040303,0,2119.500000,2143.000000,2100.000000,2111.000000,473943.000000
GMKN [TQBR],Daily,20040304,0,2101.000000,2117.770000,2056.120000,2064.970000,307753.000000
GMKN [TQBR],Daily,20040305,0,2066.490000,2093.900000,2062.010000,2079.500000,213467.000000
GMKN [TQBR],Daily,20040309,0,2101.010000,2122.000000,2084.690000,2107.870000,289513.000000
GMKN [TQBR],Daily,20040310,0,2119.000000,2119.000000,2027.000000,2040.000000,301328.000000
GMKN [TQBR],Daily,20040311,0,2030.000000,2042.000000,1986.000000,1996.970000,283300.000000
GMKN [TQBR],Daily,20040312,0,1986.500000,2041.000000,1982.300000,2035.570000,214462.000000
GMKN [TQBR],Daily,20040315,0,2040.000000,2059.000000,2005.000000,2005.000000,214549.000000
GMKN [TQBR],Daily,20040316,0,2000.000000,2034.000000,1996.050000,2030.290000,161135.000000
GMKN [TQBR],Daily,20040317,0,2050.000000,2100.000000,2042.000000,2089.000000,433009.000000
GMKN [TQBR],Daily,20040318,0,2099.950000,2110.400000,2075.000000,2090.770000,322676.000000
GMKN [TQBR],Daily,20040319,0,2112.000000,2144.000000,2097.000000,2135.000000,466031.000000
GMKN [TQBR],Daily,20040322,0,2135.000000,2139.000000,2075.550000,2110.000000,172823.000000
