<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBERP [TQBR],Daily,20091215,0,61.050000,64.200000,61.050000,63.940000,640388.000000
SBERP [TQBR],Daily,20091216,0,63.980000,69.890000,63.980000,69.590000,1120924.000000
SBERP [TQBR],Daily,20091217,0,69.010000,73.300000,68.520000,69.830000,1503278.000000
SBERP [TQBR],Daily,20091218,0,70.700000,72.100000,70.130000,71.300000,760318.000000
SBERP [TQBR],Daily,20091221,0,71.910000,75.400000,71.610000,74.980000,971424.000000
SBERP [TQBR],Daily,20091222,0,75.400000,76.800000,73.620000,74.460000,1050109.000000
SBERP [TQBR],Daily,20091223,0,75.150000,75.420000,70.730000,71.550000,761550.000000
SBERP [TQBR],Daily,20091224,0,71.890000,71.890000,66.170000,67.790000,862176.000000
SBERP [TQBR],Daily,20091225,0,66.900000,69.490000,65.200000,68.750000,715150.000000
SBERP [TQBR],Daily,20091228,0,69.300000,70.400000,69.030000,69.380000,255934.000000
SBERP [TQBR],Daily,20091229,0,69.620000,69.690000,67.210000,69.290000,348572.000000
SBERP [TQBR],Daily,20091230,0,69.000000,69.400000,68.180000,68.730000,212679.000000
SBERP [TQBR],Daily,20091231,0,68.750000,69.530000,68.450000,69.000000,64384.000000
SBERP [TQBR],Daily,20100111,0,71.660000,74.250000,71.150000,71.730000,421463.000000
SBERP [TQBR],Daily,20100112,0,71.530000,73.660000,70.800000,72.400000,447443.000000
SBERP [TQBR],Daily,20100113,0,71.500000,73.790000,71.500000,73.070000,377483.000000
SBERP [TQBR],Daily,20100114,0,73.950000,74.600000,72.800000,73.220000,303815.000000
SBERP [TQBR],Daily,20100115,0,73.300000,73.650000,72.600000,72.900000,189789.000000
SBERP [TQBR],Daily,20100118,0,72.240000,73.940000,71.900000,73.720000,242835.000000
SBERP [TQBR],Daily,20100119,0,73.920000,74.450000,72.200000,73.580000,338226.000000
SBERP [TQBR],Daily,20100120,0,73.400000,73.770000,72.020000,72.170000,199095.000000
SBERP [TQBR],Daily,20100121,0,72.500000,72.780000,70.500000,70.840000,270777.000000
SBERP [TQBR],Daily,20100122,0,69.630000,70.000000,66.910000,68.070000,330537.000000
SBERP [TQBR],Daily,20100125,0,67.270000,70.830000,66.330000,70.250000,461462.000000
SBERP [TQBR],Daily,20100126,0,69.000000,69.890000,67.900000,69.450000,362874.000000
SBERP [TQBR],Daily,20100127,0,69.460000,71.570000,68.320000,71.100000,579915.000000
SBERP [TQBR],Daily,20100128,0,72.280000,73.690000,71.600000,72.180000,599615.000000
SBERP [TQBR],Daily,20100129,0,71.500000,73.200000,71.370000,72.730000,346855.000000
SBERP [TQBR],Daily,20100201,0,71.910000,72.490000,71.520000,72.260000,174797.000000
SBERP [TQBR],Daily,20100202,0,72.590000,73.200000,72.310000,72.770000,242022.000000
SBERP [TQBR],Daily,20100203,0,73.050000,73.500000,72.100000,72.450000,224368.000000
SBERP [TQBR],Daily,20100204,0,72.250000,72.640000,69.470000,69.740000,221361.000000
SBERP [TQBR],Daily,20100205,0,68.210000,70.000000,66.850000,68.120000,496314.000000
SBERP [TQBR],Daily,20100208,0,68.110000,68.950000,65.810000,66.120000,317192.000000
SBERP [TQBR],Daily,20100209,0,66.560000,67.340000,65.570000,66.950000,281360.000000
SBERP [TQBR],Daily,20100210,0,67.500000,69.150000,65.650000,66.190000,358918.000000
SBERP [TQBR],Daily,20100211,0,67.490000,67.990000,66.250000,66.570000,231322.000000
SBERP [TQBR],Daily,20100212,0,67.340000,67.350000,63.950000,64.230000,235097.000000
SBERP [TQBR],Daily,20100215,0,64.000000,64.600000,62.870000,64.050000,219876.000000
SBERP [TQBR],Daily,20100216,0,64.990000,66.700000,64.400000,66.530000,292168.000000
SBERP [TQBR],Daily,20100217,0,67.290000,67.730000,66.020000,66.740000,376354.000000
SBERP [TQBR],Daily,20100218,0,66.130000,66.350000,64.000000,64.690000,228567.000000
SBERP [TQBR],Daily,20100219,0,63.800000,65.850000,62.350000,65.150000,287470.000000
SBERP [TQBR],Daily,20100224,0,64.950000,65.490000,62.890000,63.330000,247986.000000
SBERP [TQBR],Daily,20100225,0,63.560000,63.600000,60.850000,61.760000,243209.000000
SBERP [TQBR],Daily,20100226,0,62.220000,63.790000,61.710000,63.550000,260384.000000
SBERP [TQBR],Daily,20100227,0,63.690000,64.770000,63.150000,64.660000,100050.000000
SBERP [TQBR],Daily,20100301,0,65.000000,66.850000,64.600000,66.320000,341433.000000
SBERP [TQBR],Daily,20100302,0,66.450000,68.040000,65.950000,67.140000,340317.000000
SBERP [TQBR],Daily,20100303,0,67.400000,67.950000,66.060000,67.790000,255991.000000
SBERP [TQBR],Daily,20100304,0,67.010000,68.440000,66.640000,67.660000,245431.000000
SBERP [TQBR],Daily,20100305,0,68.270000,69.980000,68.010000,69.320000,358144.000000
SBERP [TQBR],Daily,20100309,0,69.200000,71.120000,68.830000,70.550000,389115.000000
SBERP [TQBR],Daily,20100310,0,70.690000,71.930000,69.400000,70.150000,333059.000000
SBERP [TQBR],Daily,20100311,0,70.200000,70.920000,69.000000,69.610000,205223.000000
SBERP [TQBR],Daily,20100312,0,70.100000,71.500000,69.820000,71.010000,219424.000000
SBERP [TQBR],Daily,20100315,0,70.600000,71.300000,70.060000,70.260000,180721.000000
SBERP [TQBR],Daily,20100316,0,70.990000,71.250000,70.320000,71.110000,149099.000000
SBERP [TQBR],Daily,20100317,0,71.900000,72.250000,70.890000,71.450000,170249.000000
SBERP [TQBR],Daily,20100318,0,71.380000,71.800000,70.110000,70.520000,238842.000000
SBERP [TQBR],Daily,20100319,0,70.270000,70.840000,68.650000,68.870000,238003.000000
SBERP [TQBR],Daily,20100322,0,68.430000,69.400000,67.600000,69.100000,189424.000000
SBERP [TQBR],Daily,20100323,0,69.390000,69.900000,68.480000,69.160000,133625.000000
SBERP [TQBR],Daily,20100324,0,69.550000,69.790000,68.500000,69.300000,134629.000000
SBERP [TQBR],Daily,20100325,0,69.410000,69.500000,67.830000,68.340000,154266.000000
SBERP [TQBR],Daily,20100326,0,68.070000,68.270000,66.830000,67.180000,190239.000000
SBERP [TQBR],Daily,20100329,0,67.220000,68.500000,66.650000,67.880000,164990.000000
SBERP [TQBR],Daily,20100330,0,67.880000,68.450000,66.870000,67.170000,188873.000000
SBERP [TQBR],Daily,20100331,0,66.800000,67.750000,66.160000,66.580000,333436.000000
SBERP [TQBR],Daily,20100401,0,66.900000,67.860000,66.700000,67.510000,232363.000000
SBERP [TQBR],Daily,20100402,0,67.810000,68.350000,67.500000,67.710000,148622.000000
